gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000002058	57.71102	0.0360814	0.1271983	0.4520998	0.8359034
ENSMUSG00000002059	134.9485	0.07522806	0.12565734	0.1730568	0.6391642
ENSMUSG00000002064	185.9772	-0.05140325	0.11694685	0.3775875	0.7978355
ENSMUSG00000002068	38.51399	0.007519063	0.13302844	0.8392262	0.9643384
ENSMUSG00000002076	1.218149	0.0002567148	0.17858579	0.9847014	NA
ENSMUSG00000002083	26.59568	0.00143891	0.12841863	0.9736936	0.9927047
ENSMUSG00000002100	1.859185	-0.001126865	0.14786777	0.9523018	0.9891225
ENSMUSG00000002102	570.7924	0.01302018	0.11487953	0.8220887	0.9589355
ENSMUSG00000002103	535.4145	-0.1195098	0.08729343	0.06593571	0.4967239
ENSMUSG00000002104	4.635908	0.01315897	0.14626852	0.5547725	0.8785532
ENSMUSG00000002105	94.32518	-0.08363684	0.12870258	0.1272183	0.5944083
ENSMUSG00000002107	3707.372	-0.1580099	0.15748535	0.01138592	0.2719906
ENSMUSG00000002108	16.32907	0.00187098	0.13852612	0.9472481	0.9879772
ENSMUSG00000002109	79.56941	0.01674171	0.12207521	0.7464813	0.9384727
ENSMUSG00000002111	15.22529	-0.02760945	0.14643922	0.3104429	0.7615493
ENSMUSG00000002129	400.5774	0.03783412	0.10961362	0.5391341	0.8717261
ENSMUSG00000002147	46.3019	-0.01795839	0.12978173	0.6738162	0.9192678
ENSMUSG00000002190	48.17609	-0.06252122	0.13161997	0.1996399	0.6673329
ENSMUSG00000002204	0.2354958	-0.002374287	0.22735641	0.8410522	NA
ENSMUSG00000002205	100.8241	0.02057161	0.1146967	0.723767	0.9337806
ENSMUSG00000002210	139.3671	-0.05297084	0.12235623	0.3312699	0.7722377
ENSMUSG00000002221	296.4833	0.1302222	0.1592438	0.01978883	0.334569
ENSMUSG00000002222	1391.451	-0.08807677	0.11355995	0.1604536	0.6256145
ENSMUSG00000002227	60.94953	-0.1103877	0.16040886	0.02851816	0.376792
ENSMUSG00000002228	1.974643	0.01789446	0.16490275	0.3392911	0.7744603
ENSMUSG00000002233	36.27339	0.02486579	0.13421035	0.5110619	0.8605493
ENSMUSG00000002249	9.042166	0.01070802	0.13725386	0.7300513	0.9349594
ENSMUSG00000002250	32.76723	-0.254911	0.38147049	0.001225989	0.1019284
ENSMUSG00000002257	6.194023	0.007294593	0.14228332	0.7615837	0.9424596
ENSMUSG00000002265	5048.296	0.1371725	0.11503306	0.03866578	0.4122095
ENSMUSG00000002266	29.48513	0.03699217	0.14882924	0.2106897	0.6778095
ENSMUSG00000002274	145.3694	0.1144534	0.15050321	0.03288888	0.3966941
ENSMUSG00000002279	151.2895	0.02460519	0.11855039	0.6570757	0.9147417
ENSMUSG00000002280	152.2217	-0.004231119	0.12090418	0.9359422	0.9846607
ENSMUSG00000002289	16.788	-0.005559036	0.13465651	0.8716832	0.9711327
ENSMUSG00000002297	10.74735	0.04633486	0.15469299	0.1349546	0.5999957
ENSMUSG00000002307	118.9988	-0.01702723	0.11960357	0.7533711	0.9390427
ENSMUSG00000002308	71.82256	0.02248384	0.12553373	0.6420187	0.9109983
ENSMUSG00000002319	420.1316	0.1388764	0.13264397	0.02741924	0.3715876
ENSMUSG00000002320	175.0906	0.05069275	0.11375281	0.3990504	0.8117901
ENSMUSG00000002324	46.66846	0.02330005	0.12763517	0.6121556	0.9002549
ENSMUSG00000002325	60.69986	0.06215323	0.13220965	0.1974634	0.6657528
ENSMUSG00000002326	69.53922	-0.03389412	0.12378394	0.5083459	0.860229
ENSMUSG00000002329	158.086	-0.006824174	0.10849957	0.911663	0.9804683
ENSMUSG00000002332	219.7202	-0.00824458	0.1163417	0.8844783	0.9751709
ENSMUSG00000002341	1404.775	-0.0662537	0.1128055	0.2815472	0.7404087
ENSMUSG00000002342	122.3579	-0.02228374	0.1218306	0.6701213	0.9185202
ENSMUSG00000002343	102.4438	0.03568859	0.11792356	0.5277108	0.8676862
ENSMUSG00000002345	79.94628	0.03682232	0.11976838	0.5041518	0.8576242
ENSMUSG00000002346	107.5474	-0.04134703	0.13245691	0.3403481	0.7751062
ENSMUSG00000002365	72.0459	-0.02930595	0.1157762	0.6119109	0.9002549
ENSMUSG00000002372	383.3258	0.05180809	0.09676364	0.4249824	0.8231399
ENSMUSG00000002379	229.4986	-0.01920867	0.11082705	0.7509363	0.9386672
ENSMUSG00000002384	0.4733406	-0.003520133	0.21680103	0.7756321	NA
ENSMUSG00000002393	139.0002	0.04905816	0.11043127	0.426334	0.8239499
ENSMUSG00000002395	265.4455	0.05778535	0.11125439	0.3491836	0.7788647
ENSMUSG00000002396	120.1655	0.04041075	0.12386703	0.4355821	0.8274545
ENSMUSG00000002409	144.1364	-0.00656464	0.12133166	0.9000055	0.9782304
ENSMUSG00000002413	1953.154	-0.1694806	0.11433362	0.01381472	0.2914666
ENSMUSG00000002416	328.4042	-0.02477936	0.11824231	0.6563325	0.9147417
ENSMUSG00000002428	307.9272	-0.06696325	0.11269304	0.2771681	0.7375023
ENSMUSG00000002455	398.5307	0.03069012	0.10507045	0.6269194	0.9056771
ENSMUSG00000002458	57.40057	-0.0195667	0.13011382	0.6444366	0.9120589
ENSMUSG00000002459	140.2117	0.007985851	0.12598258	0.865051	0.9700164
ENSMUSG00000002475	241.8077	0.03872148	0.11077858	0.5262102	0.8670738
ENSMUSG00000002477	136.9026	0.07351269	0.12240557	0.197053	0.6654268
ENSMUSG00000002486	49.76438	0.04109208	0.12324185	0.4336066	0.8267624
ENSMUSG00000002489	1439.254	-0.01499173	0.10035893	0.8150311	0.9566594
ENSMUSG00000002496	737.365	-0.04921767	0.10303823	0.4425424	0.8307871
ENSMUSG00000002500	0.7883141	-0.01031939	0.19905803	0.469783	NA
ENSMUSG00000002504	109.0937	0.11101	0.12260984	0.07224671	0.508985
ENSMUSG00000002524	665.0645	0.1707804	0.10193446	0.01274802	0.2835392
ENSMUSG00000002546	531.0429	0.06969699	0.10703206	0.2746331	0.7347321
ENSMUSG00000002550	216.3588	-0.06360606	0.11283947	0.2997904	0.7556014
ENSMUSG00000002565	1.220594	0.000341606	0.16099868	0.9817219	NA
ENSMUSG00000002578	77.85085	0.03018061	0.13830565	0.3806123	0.8011584
ENSMUSG00000002580	166.5929	-0.02454197	0.11327086	0.6787014	0.9202452
ENSMUSG00000002588	0.2215395	-0.007824558	0.24191994	0.5276985	NA
ENSMUSG00000002602	275.5407	0.06867583	0.11971243	0.2368929	0.6996904
ENSMUSG00000002603	10.06844	-0.006076597	0.13995482	0.8194139	0.9575733
ENSMUSG00000002608	129.0822	-0.04493868	0.13450999	0.2869757	0.7452328
ENSMUSG00000002617	267.5519	-0.1806546	0.15766558	0.006797939	0.2295886
ENSMUSG00000002625	494.0392	0.02854594	0.09197831	0.6587743	0.9147417
ENSMUSG00000002633	8.843805	0.02082987	0.14768492	0.3876842	0.8063273
ENSMUSG00000002635	62.69906	0.1081541	0.14312116	0.04551084	0.4398171
ENSMUSG00000002658	197.9284	0.1448183	0.12792568	0.02541908	0.3634275
ENSMUSG00000002660	165.0375	0.05680823	0.11507176	0.3418447	0.7763316
ENSMUSG00000002661	47.86344	0.02825198	0.12783822	0.5414642	0.8733257
ENSMUSG00000002664	0.04310714	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000002668	3.900503	-0.005051935	0.14942141	0.7847313	0.946814
ENSMUSG00000002679	97.91109	-0.06584235	0.11665728	0.2690028	0.7305012
ENSMUSG00000002688	91.07424	-0.02619739	0.12303961	0.6099089	0.8994734
ENSMUSG00000002699	23.52124	0.001205209	0.13601831	0.9700502	0.9913577
ENSMUSG00000002718	414.7069	-0.1681429	0.09859169	0.01352738	0.2884073
ENSMUSG00000002728	249.0745	-0.1032193	0.12856979	0.07683683	0.5183393
ENSMUSG00000002731	78.84103	-0.001000241	0.12378145	0.9838862	0.9960128
ENSMUSG00000002732	10.10952	-0.03456442	0.14734847	0.2384566	0.7016084
ENSMUSG00000002733	221.4428	-0.01232904	0.10315228	0.8459373	0.9662707
ENSMUSG00000002741	322.7955	0.02579046	0.0971224	0.6896204	0.9233421
ENSMUSG00000002748	1194.308	-0.08498335	0.09234266	0.1935162	0.6624155
ENSMUSG00000002763	336.0054	0.07368615	0.10543632	0.252288	0.7140316
ENSMUSG00000002767	128.1763	0.08279654	0.11968613	0.1647974	0.6300506
ENSMUSG00000002768	156.123	0.02673828	0.11828132	0.6314756	0.9072131
ENSMUSG00000002769	0.7701197	-0.002167248	0.1894134	0.8679109	NA
ENSMUSG00000002771	33.84635	-0.01702368	0.13536397	0.6245572	0.90452
ENSMUSG00000002778	179.6874	0.01991776	0.11085966	0.7420497	0.9376378
ENSMUSG00000002781	105.148	0.005821919	0.11500775	0.9196526	0.9817034
ENSMUSG00000002791	0.7608577	0.004399234	0.17225061	0.7553095	NA
ENSMUSG00000002797	85.82654	-0.007509826	0.12534221	0.8750747	0.9718572
ENSMUSG00000002799	174.1967	0.1055854	0.11413954	0.09870692	0.5615639
ENSMUSG00000002803	226.3609	0.1319067	0.1055534	0.04909013	0.4543049
ENSMUSG00000002804	15.59749	0.02200376	0.137177	0.5108251	0.8605493
ENSMUSG00000002808	652.4187	-0.1131191	0.09990337	0.08857519	0.541375
ENSMUSG00000002812	333.6071	0.07405563	0.10704198	0.247147	0.7084443
ENSMUSG00000002814	58.67986	0.0461912	0.12486357	0.37068	0.7936771
ENSMUSG00000002820	113.9605	-0.003438109	0.11937815	0.9493362	0.9881797
ENSMUSG00000002825	35.11336	0.002117338	0.13143454	0.9569977	0.9896063
ENSMUSG00000002831	58.27435	-0.01775988	0.12920809	0.6824409	0.9212287
ENSMUSG00000002833	291.5342	0.09550541	0.12056606	0.1153045	0.5820013
ENSMUSG00000002835	24.51015	-0.02699573	0.13384901	0.4857393	0.8502336
ENSMUSG00000002844	263.3543	0.1097699	0.10784994	0.09448576	0.5537638
ENSMUSG00000002845	66.68888	-1.617548e-05	0.12720476	0.9997149	1
ENSMUSG00000002846	88.91024	0.02596937	0.1106036	0.669209	0.9180762
ENSMUSG00000002847	8.401263	0.01550659	0.14168993	0.5602309	0.8800524
ENSMUSG00000002870	26.31169	0.002991948	0.12948453	0.9434146	0.9866882
ENSMUSG00000002871	137.2987	0.1369171	0.13510309	0.02748899	0.3715876
ENSMUSG00000002881	190.4668	0.04005206	0.12026475	0.4661702	0.8433691
ENSMUSG00000002885	54.16293	-0.05736843	0.12982431	0.2425371	0.7031145
ENSMUSG00000002897	38.99281	0.04601419	0.12753256	0.3487195	0.7788
ENSMUSG00000002900	443.9551	-0.1089822	0.13587093	0.05436577	0.4700605
ENSMUSG00000002908	38.13585	0.001064128	0.12631622	0.9817182	0.9955703
ENSMUSG00000002910	56.17339	0.07408334	0.12405658	0.1862145	0.6548465
ENSMUSG00000002930	2.840582	0.01326452	0.15379161	0.4892288	0.8512715
ENSMUSG00000002944	5.831739	0.01098222	0.14510748	0.6241267	0.9043188
ENSMUSG00000002948	430.1837	0.05401622	0.10782821	0.3904776	0.8086038
ENSMUSG00000002949	331.6018	-0.03472325	0.10821998	0.5761092	0.8858608
ENSMUSG00000002957	1615.516	0.02136609	0.08343208	0.7356943	0.9361508
ENSMUSG00000002963	85.94085	0.0685627	0.13186682	0.1693023	0.6351309
ENSMUSG00000002968	147.0513	0.001256007	0.11733051	0.9820723	0.9955703
ENSMUSG00000002980	70.51752	0.02730734	0.12289609	0.5964686	0.8939276
ENSMUSG00000002981	1033.689	0.06595761	0.1012057	0.3091876	0.7608017
ENSMUSG00000002983	23.9264	0.00890667	0.12718231	0.8447669	0.9660861
ENSMUSG00000002984	246.3022	0.0776442	0.11578378	0.2030736	0.671015
ENSMUSG00000002985	5876.316	0.1271546	0.12014576	0.04822711	0.4523133
ENSMUSG00000002992	0.02967808	-0.002376878	0.22735996	0.8408827	NA
ENSMUSG00000002996	262.445	-0.1019622	0.12697486	0.08286787	0.5315773
ENSMUSG00000002997	1151.511	-0.03705668	0.11255759	0.5375432	0.8708383
ENSMUSG00000003031	267.3911	0.0814497	0.10206596	0.2117793	0.6778095
ENSMUSG00000003032	11.86911	0.04022349	0.15378901	0.1658271	0.6315627
ENSMUSG00000003033	258.6271	0.00594976	0.10198141	0.9255941	0.9826182
ENSMUSG00000003037	187.0491	-0.009646983	0.12829088	0.8266422	0.9609501
ENSMUSG00000003038	648.21	0.08160101	0.0945	0.2126221	0.6779004
ENSMUSG00000003039	341.9752	-0.04992464	0.10263005	0.4367527	0.827773
ENSMUSG00000003051	0.1704056	0.001263973	0.22543577	0.9149007	NA
ENSMUSG00000003062	264.9576	-0.0223492	0.10932102	0.7155551	0.9308881
ENSMUSG00000003068	230.6562	0.03719798	0.09732551	0.565271	0.8818963
ENSMUSG00000003070	24.41866	0.0810514	0.14338965	0.08322825	0.5318459
ENSMUSG00000003072	466.8357	0.04093155	0.10252819	0.5225334	0.8655772
ENSMUSG00000003099	351.2088	-0.08050348	0.11621809	0.1872642	0.6559687
ENSMUSG00000003119	442.8177	-0.07018816	0.1199002	0.2271091	0.6900236
ENSMUSG00000003123	67.13543	-0.02128161	0.12544191	0.6599957	0.9151973
ENSMUSG00000003131	1334.426	-0.01292764	0.08911437	0.8407047	0.9644772
ENSMUSG00000003134	563.9369	-0.04071941	0.12748775	0.3995982	0.8119476
ENSMUSG00000003135	161.5321	-0.006400776	0.10316526	0.9196049	0.9817034
ENSMUSG00000003153	1196.196	-0.02305726	0.10543794	0.7138929	0.9308041
ENSMUSG00000003154	218.5568	-0.0317555	0.11107213	0.6009208	0.895847
ENSMUSG00000003161	243.2835	0.1337892	0.11874312	0.04068164	0.4226826
ENSMUSG00000003166	827.9615	0.08003832	0.09046104	0.2185796	0.6835047
ENSMUSG00000003178	305.7423	-0.03522284	0.12090893	0.5145192	0.8613524
ENSMUSG00000003184	77.76911	0.03925049	0.12291346	0.4554646	0.8382525
ENSMUSG00000003190	5.396609	-0.03704772	0.16176237	0.1559752	0.6195729
ENSMUSG00000003198	55.81217	-0.120343	0.1621434	0.02272437	0.3495473
ENSMUSG00000003199	292.5786	0.01703215	0.10194305	0.7894462	0.9478194
ENSMUSG00000003200	124.9725	0.01831415	0.11888374	0.7385999	0.9366958
ENSMUSG00000003206	3.985796	-0.01906378	0.15052839	0.3917656	0.809273
ENSMUSG00000003208	31.49241	-0.004916407	0.12923709	0.9080139	0.9796592
ENSMUSG00000003226	2620.699	-0.136256	0.10077356	0.04272509	0.429711
ENSMUSG00000003227	3.804199	0.0172277	0.15786439	0.3794253	0.8000271
ENSMUSG00000003228	94.94623	0.03211638	0.1266504	0.5040881	0.8576242
ENSMUSG00000003233	80.99704	-0.02252851	0.13098075	0.5884095	0.8917491
ENSMUSG00000003234	411.8517	-0.004691209	0.1035601	0.9409256	0.9863162
ENSMUSG00000003235	349.036	0.08017923	0.10803101	0.2104151	0.6775893
ENSMUSG00000003269	264.3702	-0.01290627	0.11120691	0.8302669	0.9617923
ENSMUSG00000003271	18.39134	0.02223046	0.13567097	0.5301594	0.8683634
ENSMUSG00000003273	835.9751	0.03213475	0.11258234	0.5916518	0.8927227
ENSMUSG00000003279	1310.051	-0.1521565	0.12987508	0.02004754	0.334569
ENSMUSG00000003282	83.47117	0.002556328	0.12546156	0.9571043	0.9896063
ENSMUSG00000003283	10.74964	-0.0225957	0.13640408	0.5132819	0.8611243
ENSMUSG00000003299	121.8615	-0.01436756	0.10936085	0.8143333	0.9564523
ENSMUSG00000003308	410.8526	0.04217273	0.10396296	0.5079513	0.8600164
ENSMUSG00000003309	2.102711	-0.0212308	0.19278034	0.2368559	0.6996897
ENSMUSG00000003316	1862.514	-0.05010698	0.09352306	0.4402098	0.8286686
ENSMUSG00000003341	1.156123	-0.01262456	0.22845562	0.376774	NA
ENSMUSG00000003344	338.7492	0.07589725	0.10326295	0.2419904	0.7031145
ENSMUSG00000003345	469.3055	0.02548426	0.09738604	0.6930089	0.9238684
ENSMUSG00000003346	362.1946	0.009272761	0.10125929	0.8845832	0.9751709
ENSMUSG00000003348	54.11047	0.07047796	0.12705346	0.1880244	0.6564819
ENSMUSG00000003352	474.1731	-0.07731846	0.10681004	0.22844	0.6918976
ENSMUSG00000003354	14.54764	0.02437349	0.14103669	0.4158594	0.8200442
ENSMUSG00000003355	1.313771	0.01558585	0.18745428	0.338058	NA
ENSMUSG00000003360	420.286	0.05936654	0.10858509	0.3449263	0.7776261
ENSMUSG00000003363	1633.344	0.06332806	0.09130981	0.3294201	0.7717274
ENSMUSG00000003378	933.9546	-0.07021023	0.12491211	0.2011966	0.669565
ENSMUSG00000003379	0.3163579	-0.001049708	0.22414895	0.9295205	NA
ENSMUSG00000003380	411.0472	0.05118898	0.12030231	0.3598739	0.7882274
ENSMUSG00000003382	297.6277	-0.03640164	0.10312578	0.5681992	0.8829487
ENSMUSG00000003402	283.3254	0.1041609	0.11686184	0.09812842	0.5610865
ENSMUSG00000003410	891.243	-0.03269258	0.09412235	0.6135876	0.9006828
ENSMUSG00000003411	192.7794	-0.09606666	0.13183601	0.08418409	0.5346423
ENSMUSG00000003418	35.77833	-0.0001904153	0.13538562	0.9954084	0.9987175
ENSMUSG00000003420	63.99227	0.07769178	0.12467971	0.1667501	0.6334309
ENSMUSG00000003421	170.1842	0.01090327	0.12358748	0.827143	0.9610235
ENSMUSG00000003423	68.61015	-0.03502854	0.1217622	0.5107491	0.8605493
ENSMUSG00000003429	747.6828	0.06684887	0.10812697	0.2912897	0.748935
ENSMUSG00000003435	618.9509	0.08218386	0.09343609	0.2089603	0.676687
ENSMUSG00000003436	6.358454	0.00215077	0.14193044	0.9280083	0.9834104
ENSMUSG00000003437	286.9861	-0.00484209	0.12348134	0.9227016	0.9820746
ENSMUSG00000003438	92.48168	0.08088345	0.12793468	0.1398194	0.6035701
ENSMUSG00000003444	61.75475	-0.0316084	0.12157078	0.5521939	0.8777428
ENSMUSG00000003452	650.7463	-0.0561048	0.11017385	0.3662897	0.7912776
ENSMUSG00000003458	294.1268	-0.05648976	0.09829513	0.3843364	0.8040336
ENSMUSG00000003464	418.3709	-0.1213099	0.11355704	0.06337911	0.4918302
ENSMUSG00000003469	1656.489	-0.03131458	0.10833145	0.6133477	0.9006828
ENSMUSG00000003476	11.76458	-0.007852113	0.13771289	0.7933042	0.9487147
ENSMUSG00000003477	9.85918	-0.007861503	0.13973603	0.7722013	0.9448616
ENSMUSG00000003484	0.6449523	0.005727051	0.20617413	0.6598313	NA
ENSMUSG00000003500	181.1775	-0.03616079	0.11886861	0.5170194	0.8623578
ENSMUSG00000003518	790.4603	-0.04346791	0.10396841	0.4952121	0.8543417
ENSMUSG00000003526	124.873	0.01190544	0.12264318	0.8154254	0.9567804
ENSMUSG00000003527	125.2815	0.1491882	0.12301462	0.02420552	0.3597159
ENSMUSG00000003528	177.4125	0.1351892	0.12634873	0.03423131	0.4024789
ENSMUSG00000003531	125.3115	-0.001886007	0.1187164	0.9724967	0.9921957
ENSMUSG00000003534	396.4631	0.09347788	0.10606363	0.1510934	0.615044
ENSMUSG00000003541	34.49161	0.004713133	0.13307133	0.8981934	0.9781464
ENSMUSG00000003545	48.47074	-0.02586245	0.12431369	0.6049104	0.8977591
ENSMUSG00000003546	86.25623	0.07394091	0.12932979	0.1602745	0.6252472
ENSMUSG00000003549	87.05744	-0.07863358	0.1351613	0.1170401	0.5840199
ENSMUSG00000003555	0.05645274	-0.0007750475	0.22568787	0.9476166	NA
ENSMUSG00000003559	77.93221	0.2839151	0.22933347	0.0006756167	0.06990797
ENSMUSG00000003573	30.97189	0.09787665	0.1563627	0.03998191	0.4190619
ENSMUSG00000003575	833.9105	-0.06061966	0.12861945	0.2315157	0.6939072
ENSMUSG00000003581	126.841	0.09133091	0.11631048	0.1405925	0.6036237
ENSMUSG00000003585	142.7753	0.000916744	0.12194721	0.9858114	0.9967809
ENSMUSG00000003604	34.69199	-0.009518691	0.13462209	0.7844449	0.946814
ENSMUSG00000003617	106.2684	0.0267024	0.12358525	0.5993132	0.8954893
ENSMUSG00000003623	278.1124	-0.02438403	0.10903326	0.6917686	0.9235172
ENSMUSG00000003644	86.18054	0.1154382	0.12577812	0.05957488	0.4809347
ENSMUSG00000003657	97.19201	0.06706149	0.16419362	0.06356722	0.4921029
ENSMUSG00000003660	1630.354	-0.05970584	0.09329017	0.3586052	0.7868195
ENSMUSG00000003662	295.625	0.5473332	0.261673	7.648282e-06	0.005600601
ENSMUSG00000003665	9.656639	-0.01469078	0.13842078	0.626393	0.9054846
ENSMUSG00000003680	79.98208	-0.01810999	0.11691196	0.7486043	0.9384727
ENSMUSG00000003721	247.1712	0.01020661	0.11389581	0.8615757	0.9694272
ENSMUSG00000003731	591.7436	-0.0501679	0.10988377	0.4180898	0.8203661
ENSMUSG00000003746	874.132	-0.05068015	0.08678992	0.4295506	0.8250286
ENSMUSG00000003752	56.95992	-0.01040597	0.12875859	0.8107323	0.9553464
ENSMUSG00000003762	88.69944	0.08879303	0.13778123	0.08366675	0.5329312
ENSMUSG00000003778	633.6757	-0.02099272	0.10718692	0.7358382	0.9361508
ENSMUSG00000003779	4.971597	0.04605637	0.24445737	0.06561061	0.4953055
ENSMUSG00000003808	180.1785	0.02136466	0.11319192	0.7182158	0.9316026
ENSMUSG00000003809	166.9085	0.01720461	0.11404352	0.7689188	0.943665
ENSMUSG00000003810	541.1763	0.04545383	0.12612233	0.3666202	0.7915515
ENSMUSG00000003812	29.06447	-0.006993719	0.13257168	0.8529184	0.9672829
ENSMUSG00000003813	227.6114	0.1226243	0.12321241	0.05171942	0.4638182
ENSMUSG00000003814	1386.599	0.1049965	0.12070525	0.08883508	0.5414191
ENSMUSG00000003824	6.738256	-0.00185841	0.14264014	0.935621	0.9845986
ENSMUSG00000003847	893.2672	-0.1418013	0.15432185	0.01700668	0.3104412
ENSMUSG00000003848	101.2322	-0.002655552	0.1225591	0.9583933	0.9896999
ENSMUSG00000003849	31.67793	0.0392765	0.13580212	0.3200523	0.7663785
ENSMUSG00000003863	493.3359	-0.09525902	0.09991828	0.1479922	0.6140062
ENSMUSG00000003865	84.89101	0.006372483	0.1170301	0.9096813	0.9800329
ENSMUSG00000003868	108.157	0.04216631	0.12007812	0.4456286	0.832487
ENSMUSG00000003872	145.4226	-0.01258509	0.11417786	0.8293237	0.961331
ENSMUSG00000003873	73.3841	0.05607484	0.12117919	0.3145116	0.7639979
ENSMUSG00000003882	2.658335	-0.02176568	0.18247772	0.2422506	0.7031145
ENSMUSG00000003923	207.7524	0.06804175	0.13280471	0.1660849	0.632039
ENSMUSG00000003929	259.1027	-0.08712904	0.10518843	0.1799615	0.64863
ENSMUSG00000003934	906.2326	0.2561899	0.11876354	0.0005552938	0.06292999
ENSMUSG00000003948	1074.312	-0.008286477	0.10135709	0.8967471	0.9781464
ENSMUSG00000003949	757.8803	-0.0885809	0.12989338	0.1080257	0.5746442
ENSMUSG00000003955	84.16674	0.06123364	0.12373528	0.2611162	0.7228565
ENSMUSG00000003970	1341.728	0.09842584	0.11049398	0.1265407	0.5944083
ENSMUSG00000003974	1417.21	-0.1855657	0.08935384	0.00525584	0.2037798
ENSMUSG00000003992	655.5782	-0.01914702	0.09265179	0.7669956	0.9434476
ENSMUSG00000004018	68.31126	0.008057562	0.12326894	0.8724919	0.9711327
ENSMUSG00000004031	416.5806	-0.1822211	0.10832307	0.008769709	0.2563905
ENSMUSG00000004032	528.006	-0.05882247	0.12087178	0.2958039	0.7537799
ENSMUSG00000004035	83.44047	0.03345982	0.12193154	0.5276711	0.8676862
ENSMUSG00000004038	0.04345354	0	0.22572474	1	NA
ENSMUSG00000004040	355.3451	-0.0006909161	0.09469495	0.9914648	0.9979582
ENSMUSG00000004043	14.58432	0.08627914	0.1909554	0.02789833	0.3735984
ENSMUSG00000004044	83.21937	0.1169461	0.12962565	0.05221068	0.4658815
ENSMUSG00000004054	166.6291	0.08390787	0.10386675	0.1972138	0.6654268
ENSMUSG00000004056	569.9804	0.1060423	0.11253916	0.09973534	0.5622923
ENSMUSG00000004069	354.751	0.07381175	0.10817176	0.2462852	0.7084443
ENSMUSG00000004070	341.4043	0.04809041	0.09861392	0.4576534	0.8391941
ENSMUSG00000004071	1195.689	0.03964184	0.08080889	0.526756	0.8670738
ENSMUSG00000004085	126.0545	-0.05440406	0.1345908	0.2218201	0.6857488
ENSMUSG00000004096	247.7395	0.0007096875	0.10801197	0.9908241	0.9979582
ENSMUSG00000004098	9.417145	0.001679446	0.13910041	0.9511974	0.9886109
ENSMUSG00000004099	415.2187	0.1290193	0.11254008	0.05098649	0.4607175
ENSMUSG00000004100	74.36933	-0.0149339	0.12763832	0.741258	0.9374224
ENSMUSG00000004105	32.27499	-0.708968	0.91453537	0.0002353253	0.03584145
ENSMUSG00000004110	5424.788	-0.08842976	0.11311714	0.1600085	0.6249029
ENSMUSG00000004113	1101.874	-0.0884352	0.11720107	0.149387	0.6148474
ENSMUSG00000004127	42.41155	-0.001917778	0.13312581	0.9582868	0.9896838
