gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000002068	38.51399	-0.0388825	0.13303915	0.3016958	0.7703859
ENSMUSG00000002076	1.218149	0.001217549	0.14740809	0.894392	NA
ENSMUSG00000002083	26.59568	0.01465229	0.12493363	0.7245395	0.9428081
ENSMUSG00000002100	1.859185	0.02050528	0.14971123	0.2098574	NA
ENSMUSG00000002102	570.7924	0.04231564	0.1129533	0.4468041	0.8471412
ENSMUSG00000002103	535.4145	-0.0180141	0.08275012	0.7737727	0.9555621
ENSMUSG00000002104	4.635908	-0.003192441	0.13823801	0.8846475	NA
ENSMUSG00000002105	94.32518	-0.006374057	0.11726154	0.8991353	0.9840431
ENSMUSG00000002107	3707.372	-0.2210198	0.21577869	0.002353476	0.1726968
ENSMUSG00000002108	16.32907	0.02860669	0.13932116	0.3173251	0.7789672
ENSMUSG00000002109	79.56941	-0.04942328	0.11987236	0.3316616	0.785682
ENSMUSG00000002111	15.22529	-0.01187143	0.13683959	0.6416641	0.9211118
ENSMUSG00000002129	400.5774	-0.004863835	0.10618031	0.9346225	0.9908033
ENSMUSG00000002147	46.3019	-0.02015069	0.12609155	0.6210119	0.9140837
ENSMUSG00000002190	48.17609	-0.02696197	0.12252339	0.5551512	0.8920738
ENSMUSG00000002204	0.2354958	-0.002902261	0.15340011	0.5929064	NA
ENSMUSG00000002205	100.8241	-0.0177873	0.110685	0.7526592	0.9506166
ENSMUSG00000002210	139.3671	-0.04321697	0.11758553	0.4066727	0.8237906
ENSMUSG00000002221	296.4833	-0.02622615	0.12173704	0.572457	0.8985953
ENSMUSG00000002222	1391.451	-0.04059667	0.10738286	0.4922812	0.8662859
ENSMUSG00000002227	60.94953	-0.03337482	0.12537945	0.4438425	0.8450473
ENSMUSG00000002228	1.974643	0.002554241	0.14250977	0.8711583	NA
ENSMUSG00000002233	36.27339	0.04146144	0.13439094	0.2667778	0.7440452
ENSMUSG00000002249	9.042166	0.02314509	0.13515275	0.4519466	0.8492301
ENSMUSG00000002250	32.76723	-0.07215201	0.14603602	0.08282339	0.546724
ENSMUSG00000002257	6.194023	0.01384669	0.13897783	0.5534326	0.8915173
ENSMUSG00000002265	5048.296	0.05887645	0.10436196	0.3348081	0.7874668
ENSMUSG00000002266	29.48513	0.01617654	0.13595674	0.5602332	0.8935307
ENSMUSG00000002274	145.3694	0.03587731	0.12215053	0.4468918	0.8471412
ENSMUSG00000002279	151.2895	-0.05618261	0.11631035	0.3006725	0.7702257
ENSMUSG00000002280	152.2217	-0.02638359	0.11792483	0.6007779	0.907637
ENSMUSG00000002289	16.788	-0.04047926	0.13700064	0.2474252	0.7323838
ENSMUSG00000002297	10.74735	-0.02218567	0.1343905	0.4788283	0.861205
ENSMUSG00000002307	118.9988	0.03092549	0.11604916	0.5555614	0.8922965
ENSMUSG00000002308	71.82256	0.03777376	0.12258313	0.4216966	0.8337821
ENSMUSG00000002319	420.1316	0.01323662	0.11158737	0.8120639	0.9643781
ENSMUSG00000002320	175.0906	0.005298721	0.10854283	0.9270012	0.9892977
ENSMUSG00000002324	46.66846	-0.02275425	0.12304328	0.6103699	0.9100232
ENSMUSG00000002325	60.69986	0.05991388	0.12848182	0.1980975	0.6855717
ENSMUSG00000002326	69.53922	0.02140192	0.11915743	0.6612167	0.9273395
ENSMUSG00000002329	158.086	0.04324717	0.10589708	0.4707472	0.8579027
ENSMUSG00000002332	219.7202	0.04291769	0.1141565	0.4332885	0.8400522
ENSMUSG00000002341	1404.775	-0.07938882	0.1108902	0.1802121	0.6702156
ENSMUSG00000002342	122.3579	0.04510669	0.11966827	0.3722396	0.8054901
ENSMUSG00000002343	102.4438	-0.08197093	0.11865321	0.1427978	0.627082
ENSMUSG00000002345	79.94628	0.05284123	0.11659507	0.3256595	0.7821581
ENSMUSG00000002346	107.5474	-0.08522844	0.14848702	0.05894882	0.4989582
ENSMUSG00000002365	72.0459	0.01350458	0.11147135	0.8086566	0.9641074
ENSMUSG00000002372	383.3258	0.05557001	0.09388666	0.3813591	0.8100135
ENSMUSG00000002379	229.4986	0.02335716	0.10778403	0.6897459	0.9339812
ENSMUSG00000002384	0.4733406	0.00155015	0.15117554	0.7978224	NA
ENSMUSG00000002393	139.0002	0.06319216	0.10740868	0.2913967	0.7645151
ENSMUSG00000002395	265.4455	0.09043538	0.11022627	0.1337114	0.6170925
ENSMUSG00000002396	120.1655	0.1374988	0.15864093	0.01680622	0.3362102
ENSMUSG00000002409	144.1364	-0.03987935	0.11890233	0.4309548	0.838902
ENSMUSG00000002413	1953.154	-0.1186311	0.10390479	0.06194432	0.5058406
ENSMUSG00000002416	328.4042	0.02187086	0.11489501	0.6802144	0.9314511
ENSMUSG00000002428	307.9272	-0.004990914	0.10735155	0.932127	0.9906305
ENSMUSG00000002455	398.5307	0.05861902	0.10304319	0.3407478	0.7915555
ENSMUSG00000002458	57.40057	0.01477944	0.12550663	0.7175992	0.9408648
ENSMUSG00000002459	140.2117	-0.006489772	0.12187546	0.8852373	0.9812048
ENSMUSG00000002475	241.8077	0.04023822	0.10735025	0.4961708	0.8697408
ENSMUSG00000002477	136.9026	0.05296734	0.11584505	0.3293928	0.784464
ENSMUSG00000002486	49.76438	-0.01219138	0.11616488	0.8130075	0.9643781
ENSMUSG00000002489	1439.254	-0.05886117	0.09920155	0.3476028	0.7950318
ENSMUSG00000002496	737.365	0.01490787	0.10015572	0.8099397	0.9642894
ENSMUSG00000002500	0.7883141	-0.004538136	0.14837479	0.6166193	NA
ENSMUSG00000002504	109.0937	0.06616916	0.11120438	0.2553707	0.737314
ENSMUSG00000002524	665.0645	0.1088128	0.09246738	0.08948137	0.5586044
ENSMUSG00000002546	531.0429	0.04827814	0.10306259	0.43096	0.838902
ENSMUSG00000002550	216.3588	0.1074018	0.11455184	0.07543715	0.5347101
ENSMUSG00000002565	1.220594	-0.007369242	0.14581718	0.5623438	NA
ENSMUSG00000002578	77.85085	-0.03001199	0.13497084	0.3651649	0.8019756
ENSMUSG00000002580	166.5929	0.06032275	0.11163113	0.2946534	0.7659074
ENSMUSG00000002588	0.2215395	0	0.1521201	1	NA
ENSMUSG00000002602	275.5407	0.1019054	0.12248051	0.07537898	0.5347101
ENSMUSG00000002603	10.06844	-0.05524571	0.16096964	0.06170378	0.5058406
ENSMUSG00000002608	129.0822	-0.03353428	0.12895076	0.402023	0.8211775
ENSMUSG00000002617	267.5519	-0.09114898	0.12060272	0.1058779	0.580388
ENSMUSG00000002625	494.0392	0.1475918	0.09387576	0.02274078	0.3674223
ENSMUSG00000002633	8.843805	0.009346335	0.13801677	0.6888104	0.9339812
ENSMUSG00000002635	62.69906	0.09736388	0.13656265	0.06133452	0.5047264
ENSMUSG00000002658	197.9284	0.1778762	0.14286246	0.00731464	0.2550249
ENSMUSG00000002660	165.0375	0.05708373	0.11104128	0.3225465	0.7813849
ENSMUSG00000002661	47.86344	0.02721286	0.12282275	0.5488905	0.8907008
ENSMUSG00000002664	0.04310714	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000002668	3.900503	-0.01005324	0.14260328	0.5670886	NA
ENSMUSG00000002679	97.91109	-0.1103359	0.11850342	0.06436579	0.5098701
ENSMUSG00000002688	91.07424	-0.02049854	0.11867457	0.6775101	0.9306033
ENSMUSG00000002699	23.52124	0.01313993	0.13250322	0.6764395	0.9301864
ENSMUSG00000002718	414.7069	-0.00508426	0.08912919	0.9361332	0.9908033
ENSMUSG00000002728	249.0745	-0.0515901	0.11669645	0.3355036	0.7878582
ENSMUSG00000002731	78.84103	0.02507688	0.12055029	0.5985367	0.9060628
ENSMUSG00000002732	10.10952	-0.03225517	0.14151673	0.2546427	0.7370081
ENSMUSG00000002733	221.4428	0.005522256	0.10006927	0.9290148	0.9900173
ENSMUSG00000002741	322.7955	0.08481379	0.09571892	0.1825467	0.6721552
ENSMUSG00000002748	1194.308	-0.08096172	0.08969974	0.2038074	0.6893526
ENSMUSG00000002763	336.0054	0.1613119	0.11384787	0.01376804	0.3125763
ENSMUSG00000002767	128.1763	0.00943362	0.11103905	0.866354	0.9761449
ENSMUSG00000002768	156.123	0.08450022	0.12117654	0.1254052	0.6057756
ENSMUSG00000002769	0.7701197	-0.0005832953	0.14846555	0.9420793	NA
ENSMUSG00000002771	33.84635	-0.02963985	0.13422106	0.3798445	0.8088716
ENSMUSG00000002778	179.6874	-0.05672225	0.1085596	0.336792	0.7888074
ENSMUSG00000002781	105.148	0.01812523	0.11178031	0.7444587	0.9481822
ENSMUSG00000002791	0.7608577	0.008746424	0.14941368	0.3906169	NA
ENSMUSG00000002797	85.82654	0.2292511	0.26228574	0.001811531	0.1469356
ENSMUSG00000002799	174.1967	0.05794423	0.10539521	0.3389482	0.7901421
ENSMUSG00000002803	226.3609	0.05571975	0.09598584	0.3782994	0.8086248
ENSMUSG00000002804	15.59749	0.02765237	0.13444902	0.400741	0.8203706
ENSMUSG00000002808	652.4187	-0.0215264	0.09406208	0.7338001	0.945095
ENSMUSG00000002812	333.6071	0.2635631	0.16232812	0.000658998	0.09893712
ENSMUSG00000002814	58.67986	0.05754586	0.12277254	0.2490868	0.7331362
ENSMUSG00000002820	113.9605	0.002301907	0.11545083	0.9647615	0.9941522
ENSMUSG00000002825	35.11336	-0.03558947	0.13040881	0.3626605	0.8010852
ENSMUSG00000002831	58.27435	-0.107025	0.16051715	0.02926309	0.392011
ENSMUSG00000002833	291.5342	0.1157028	0.12234807	0.05138865	0.472945
ENSMUSG00000002835	24.51015	0.04995137	0.13809697	0.1838733	0.6728238
ENSMUSG00000002844	263.3543	0.1510457	0.10958863	0.01998788	0.3521338
ENSMUSG00000002845	66.68888	-0.02866132	0.12420702	0.5156142	0.8798635
ENSMUSG00000002846	88.91024	-0.01147123	0.10607484	0.8468215	0.9725336
ENSMUSG00000002847	8.401263	0.03115026	0.14356837	0.2355104	0.7196663
ENSMUSG00000002870	26.31169	-0.0193845	0.12536749	0.64074	0.9211118
ENSMUSG00000002871	137.2987	0.06482981	0.11507899	0.2461025	0.7312008
ENSMUSG00000002881	190.4668	0.005464277	0.11516789	0.9169532	0.9867147
ENSMUSG00000002885	54.16293	-0.01372844	0.12161306	0.7633619	0.9538797
ENSMUSG00000002897	38.99281	0.0278817	0.12091487	0.5572246	0.892766
ENSMUSG00000002900	443.9551	-0.03142053	0.11812265	0.5345543	0.8868503
ENSMUSG00000002908	38.13585	0.05438135	0.12795873	0.2334456	0.7180101
ENSMUSG00000002910	56.17339	0.01626036	0.11400362	0.7619921	0.9538632
ENSMUSG00000002930	2.840582	0.01105279	0.14250045	0.5406628	NA
ENSMUSG00000002944	5.831739	0.0032325	0.1382654	0.8830204	0.9803767
ENSMUSG00000002948	430.1837	0.05508612	0.1049291	0.3642086	0.8015432
ENSMUSG00000002949	331.6018	0.06102372	0.10609372	0.3123165	0.7753408
ENSMUSG00000002957	1615.516	-0.005661704	0.08228056	0.9278982	0.9898381
ENSMUSG00000002963	85.94085	0.05527819	0.12553584	0.2450759	0.7297745
ENSMUSG00000002968	147.0513	-0.026088	0.11392519	0.6295171	0.9168019
ENSMUSG00000002980	70.51752	0.06666433	0.12397932	0.1887781	0.6771461
ENSMUSG00000002981	1033.689	0.09127819	0.09952919	0.1490101	0.6337074
ENSMUSG00000002983	23.9264	0.03224601	0.12464449	0.4652119	0.8553595
ENSMUSG00000002984	246.3022	0.06930842	0.11116404	0.2353611	0.7193619
ENSMUSG00000002985	5876.316	0.1454758	0.12485345	0.02098247	0.35814
ENSMUSG00000002992	0.02967808	-0.0002917655	0.15213364	0.9564838	NA
ENSMUSG00000002996	262.445	-0.02702263	0.11446218	0.614537	0.9112566
ENSMUSG00000002997	1151.511	-0.008382604	0.10918335	0.8839194	0.9806941
ENSMUSG00000003031	267.3911	-0.009946729	0.096498	0.8743665	0.9781651
ENSMUSG00000003032	11.86911	0.02173277	0.13727935	0.4377552	0.8419565
ENSMUSG00000003033	258.6271	0.02155122	0.09916074	0.7294603	0.9443013
ENSMUSG00000003037	187.0491	0.03589961	0.12696689	0.3979614	0.8193
ENSMUSG00000003038	648.21	0.1148717	0.09250486	0.07339956	0.5282261
ENSMUSG00000003039	341.9752	0.04497086	0.09977476	0.4706415	0.8579027
ENSMUSG00000003051	0.1704056	0.001371657	0.15233048	0.7993784	NA
ENSMUSG00000003062	264.9576	-0.02329512	0.10627657	0.6948641	0.9356399
ENSMUSG00000003068	230.6562	0.4283764	0.18347385	8.754835e-06	0.009471937
ENSMUSG00000003070	24.41866	0.02669287	0.12386605	0.5458448	0.8901541
ENSMUSG00000003072	466.8357	0.1007019	0.1023055	0.1102044	0.5869349
ENSMUSG00000003099	351.2088	0.01071766	0.10908692	0.8521342	0.9733248
ENSMUSG00000003119	442.8177	-0.02605473	0.11329771	0.6332433	0.9178519
ENSMUSG00000003123	67.13543	-0.02104593	0.12119047	0.6514982	0.9241092
ENSMUSG00000003131	1334.426	-0.01237887	0.08783555	0.8451522	0.9725336
ENSMUSG00000003134	563.9369	-0.04441502	0.12484859	0.3346027	0.7873823
ENSMUSG00000003135	161.5321	-0.03177501	0.10030162	0.6085581	0.9100232
ENSMUSG00000003153	1196.196	-0.01347782	0.10322181	0.824612	0.9677387
ENSMUSG00000003154	218.5568	-0.09147905	0.11120613	0.1275601	0.6077747
ENSMUSG00000003161	243.2835	0.02068155	0.10499571	0.7304642	0.9449478
ENSMUSG00000003166	827.9615	0.07787456	0.08770329	0.2203514	0.7039563
ENSMUSG00000003178	305.7423	-0.07859913	0.1233958	0.1391716	0.6213626
ENSMUSG00000003184	77.76911	0.1344906	0.15158182	0.01977336	0.3518377
ENSMUSG00000003190	5.396609	-0.01535712	0.13968595	0.5049706	0.8743467
ENSMUSG00000003198	55.81217	-0.06494959	0.13153489	0.157651	0.6433242
ENSMUSG00000003199	292.5786	0.09395318	0.10166189	0.1354698	0.6182185
ENSMUSG00000003200	124.9725	0.03268908	0.11557564	0.537287	0.8870885
ENSMUSG00000003206	3.985796	0.02059991	0.14568418	0.2866165	NA
ENSMUSG00000003208	31.49241	-0.01654559	0.12512505	0.6902734	0.9339812
ENSMUSG00000003226	2620.699	-0.08240869	0.09451168	0.1957126	0.6819861
ENSMUSG00000003227	3.804199	0.01772501	0.14525747	0.3304778	NA
ENSMUSG00000003228	94.94623	-0.003147514	0.12098294	0.9454388	0.9916908
ENSMUSG00000003233	80.99704	-0.05517665	0.13466454	0.1826781	0.6721552
ENSMUSG00000003234	411.8517	0.05148673	0.10190881	0.4045838	0.8226347
ENSMUSG00000003235	349.036	0.02179941	0.10250381	0.7215732	0.9418327
ENSMUSG00000003269	264.3702	0.1095799	0.11549859	0.06954767	0.5229438
ENSMUSG00000003271	18.39134	0.007602358	0.12960046	0.8266925	0.9680304
ENSMUSG00000003273	835.9751	0.08105825	0.11305451	0.1652807	0.6517446
ENSMUSG00000003279	1310.051	-0.1082825	0.11730182	0.06987706	0.5233446
ENSMUSG00000003282	83.47117	-0.01888428	0.1217318	0.6801636	0.9314511
ENSMUSG00000003283	10.74964	0.02104841	0.13298949	0.5188155	0.8805129
ENSMUSG00000003299	121.8615	0.0924978	0.11022094	0.1260308	0.6061076
ENSMUSG00000003308	410.8526	-0.001785431	0.10052911	0.9769646	0.9965849
ENSMUSG00000003309	2.102711	-0.004052445	0.14467701	0.7555389	NA
ENSMUSG00000003316	1862.514	-0.05243941	0.09185469	0.4094335	0.825281
ENSMUSG00000003341	1.156123	-0.004426288	0.15034465	0.5568719	NA
ENSMUSG00000003344	338.7492	0.06803801	0.0994173	0.2783945	0.7520082
ENSMUSG00000003345	469.3055	0.09874491	0.09689843	0.1214838	0.602415
ENSMUSG00000003346	362.1946	0.0464085	0.09918102	0.4578373	0.8513223
ENSMUSG00000003348	54.11047	0.006964668	0.11647238	0.8916302	0.9832757
ENSMUSG00000003352	474.1731	-0.04723673	0.10230918	0.4428961	0.8444523
ENSMUSG00000003354	14.54764	0.005688888	0.13333982	0.84593	0.9725336
ENSMUSG00000003355	1.313771	-0.004103413	0.14466824	0.7529972	NA
ENSMUSG00000003360	420.286	0.1354164	0.11468465	0.03203789	0.4087994
ENSMUSG00000003363	1633.344	0.06304128	0.08944826	0.3215693	0.7807437
ENSMUSG00000003378	933.9546	-0.120097	0.14063484	0.0327622	0.4124062
ENSMUSG00000003379	0.3163579	0.0004531138	0.15197702	0.9335835	NA
ENSMUSG00000003380	411.0472	0.03307932	0.11552959	0.5329284	0.8858176
ENSMUSG00000003382	297.6277	-0.04012633	0.10011474	0.5187351	0.8805129
ENSMUSG00000003402	283.3254	0.09922727	0.11228019	0.0999539	0.5722037
ENSMUSG00000003410	891.243	-0.006052735	0.09224852	0.9239711	0.9885774
ENSMUSG00000003411	192.7794	-0.1575222	0.16774221	0.01003057	0.2865078
ENSMUSG00000003418	35.77833	0.01045796	0.13160981	0.7458047	0.9487359
ENSMUSG00000003420	63.99227	0.09433133	0.1244552	0.08866533	0.5574053
ENSMUSG00000003421	170.1842	0.06358828	0.12585148	0.1943795	0.6812401
ENSMUSG00000003423	68.61015	-0.02219714	0.1168663	0.6647333	0.9276303
ENSMUSG00000003429	747.6828	0.1175683	0.10990592	0.05969823	0.5005247
ENSMUSG00000003435	618.9509	0.1924704	0.10000588	0.003808769	0.2032621
ENSMUSG00000003436	6.358454	0.02835207	0.14765271	0.1968962	0.6842299
ENSMUSG00000003437	286.9861	0.1522732	0.17822067	0.009966064	0.2853871
ENSMUSG00000003438	92.48168	-0.03831908	0.11759907	0.4580022	0.8514117
ENSMUSG00000003444	61.75475	0.01790123	0.1169577	0.7252341	0.9430612
ENSMUSG00000003452	650.7463	-0.1479056	0.12175235	0.02013271	0.3538678
ENSMUSG00000003458	294.1268	0.07007896	0.09535403	0.2695525	0.7441442
ENSMUSG00000003464	418.3709	-0.01809932	0.10334881	0.7658987	0.954007
ENSMUSG00000003469	1656.489	0.05843595	0.10683382	0.3298618	0.7848082
ENSMUSG00000003476	11.76458	0.009963439	0.13413113	0.7288125	0.943936
ENSMUSG00000003477	9.85918	-0.01834972	0.1371632	0.4966638	0.8701071
ENSMUSG00000003484	0.6449523	0.005994227	0.1522826	0.4075543	NA
ENSMUSG00000003500	181.1775	0.0763156	0.11952241	0.1633157	0.647785
ENSMUSG00000003518	790.4603	-0.05854472	0.10186412	0.344443	0.7938319
ENSMUSG00000003526	124.873	0.001864449	0.11855799	0.9695367	0.9949023
ENSMUSG00000003527	125.2815	0.1074128	0.10979645	0.08167772	0.546724
ENSMUSG00000003528	177.4125	0.1938104	0.15261027	0.004633288	0.2139251
ENSMUSG00000003531	125.3115	0.06126256	0.11844388	0.251344	0.735114
ENSMUSG00000003534	396.4631	0.1034685	0.10311298	0.1005163	0.5722037
ENSMUSG00000003541	34.49161	-0.01340134	0.12916615	0.7093024	0.9390097
ENSMUSG00000003545	48.47074	-0.02383411	0.11976174	0.6221614	0.9141629
ENSMUSG00000003546	86.25623	0.06156427	0.12311601	0.2216277	0.705228
ENSMUSG00000003549	87.05744	-0.06320131	0.12814067	0.1834614	0.6722163
ENSMUSG00000003555	0.05645274	0.0004328649	0.1521257	0.9356284	NA
ENSMUSG00000003559	77.93221	0.08864163	0.1172645	0.1224455	0.6037753
ENSMUSG00000003573	30.97189	0.02555332	0.12515395	0.5486225	0.8905499
ENSMUSG00000003575	833.9105	-0.06407367	0.1270239	0.185385	0.6746198
ENSMUSG00000003581	126.841	0.06758005	0.10878571	0.2557364	0.7375293
ENSMUSG00000003585	142.7753	0.005753365	0.11828685	0.9068443	0.984141
ENSMUSG00000003604	34.69199	0.0173142	0.13180033	0.6020556	0.9083469
ENSMUSG00000003617	106.2684	-0.02495043	0.11912619	0.611425	0.9100232
ENSMUSG00000003623	278.1124	-0.03371177	0.10619925	0.5716349	0.8985403
ENSMUSG00000003644	86.18054	0.1562867	0.14004306	0.01334772	0.3090992
ENSMUSG00000003657	97.19201	0.03544445	0.13826199	0.2706206	0.7455477
ENSMUSG00000003660	1630.354	-0.01009087	0.09110338	0.8736789	0.9781498
ENSMUSG00000003662	295.625	0.09457825	0.10882655	0.1214212	0.602415
ENSMUSG00000003665	9.656639	0.03122443	0.14035063	0.2783625	0.7520082
ENSMUSG00000003680	79.98208	0.1181422	0.12836973	0.04301279	0.4496177
ENSMUSG00000003721	247.1712	-0.01022021	0.11060064	0.8562028	0.9741102
ENSMUSG00000003731	591.7436	-0.05885312	0.10731061	0.3247368	0.7815414
ENSMUSG00000003746	874.132	-0.0639527	0.08513041	0.3112901	0.7752359
ENSMUSG00000003752	56.95992	0.002962412	0.12451073	0.9430746	0.9914498
ENSMUSG00000003762	88.69944	0.03626982	0.12208599	0.443034	0.8446011
ENSMUSG00000003778	633.6757	0.04227312	0.10494165	0.4839413	0.8628079
ENSMUSG00000003779	4.971597	0.006420146	0.14052388	0.7386336	0.9471036
ENSMUSG00000003808	180.1785	0.06776055	0.11193306	0.2418923	0.7271368
ENSMUSG00000003809	166.9085	0.04460425	0.11156951	0.4315209	0.8393976
ENSMUSG00000003810	541.1763	-0.03578995	0.12173146	0.4517645	0.8492301
ENSMUSG00000003812	29.06447	0.006395286	0.12885946	0.8576918	0.9744853
ENSMUSG00000003813	227.6114	0.0599506	0.11062036	0.3022077	0.7709196
ENSMUSG00000003814	1386.599	0.1472481	0.13324689	0.01821012	0.3436151
ENSMUSG00000003824	6.738256	0.0204449	0.14307656	0.3435358	0.7932789
ENSMUSG00000003847	893.2672	-0.1770002	0.18902943	0.005790825	0.2309976
ENSMUSG00000003848	101.2322	0.008630304	0.11838593	0.8605155	0.9747967
ENSMUSG00000003849	31.67793	0.05197518	0.13672056	0.1840484	0.6731412
ENSMUSG00000003863	493.3359	-0.04211504	0.09512892	0.5055595	0.8747243
ENSMUSG00000003865	84.89101	-0.0156871	0.11295214	0.7738421	0.9555621
ENSMUSG00000003868	108.157	0.07188635	0.11913309	0.1859613	0.6749053
ENSMUSG00000003872	145.4226	0.03013698	0.11102873	0.5937412	0.9040637
ENSMUSG00000003873	73.3841	0.1346997	0.14200951	0.02255632	0.3668289
ENSMUSG00000003882	2.658335	-0.03204903	0.16582288	0.05724971	NA
ENSMUSG00000003923	207.7524	0.1027958	0.1480117	0.04161155	0.4453671
ENSMUSG00000003929	259.1027	-0.08222824	0.10075532	0.1902745	0.6783507
ENSMUSG00000003934	906.2326	0.1693488	0.09986282	0.01004931	0.2865078
ENSMUSG00000003948	1074.312	-0.07451008	0.1005739	0.2341908	0.7184419
ENSMUSG00000003949	757.8803	-0.09023465	0.12910029	0.08817658	0.5574053
ENSMUSG00000003955	84.16674	0.07825365	0.12283094	0.1425561	0.627082
ENSMUSG00000003970	1341.728	0.09672122	0.10706496	0.1171188	0.5980117
ENSMUSG00000003974	1417.21	-0.1008561	0.08209781	0.1074854	0.58196
ENSMUSG00000003992	655.5782	0.0142774	0.09044211	0.8220486	0.9671697
ENSMUSG00000004018	68.31126	0.05095557	0.1233932	0.2921053	0.7650671
ENSMUSG00000004031	416.5806	-0.1053003	0.09621341	0.09964369	0.5722037
ENSMUSG00000004032	528.006	0.003201481	0.11478081	0.9516131	0.9931639
ENSMUSG00000004035	83.44047	0.03477393	0.11758955	0.4982696	0.8710635
ENSMUSG00000004038	0.04345354	0	0.1521201	1	NA
ENSMUSG00000004040	355.3451	-0.01673548	0.09263412	0.7918469	0.9601139
ENSMUSG00000004043	14.58432	0.02025959	0.13150558	0.5535547	0.8915173
ENSMUSG00000004044	83.21937	0.1156166	0.12621706	0.047936	0.4614629
ENSMUSG00000004054	166.6291	0.03957685	0.09772101	0.5284997	0.8836872
ENSMUSG00000004056	569.9804	0.02376055	0.10443542	0.6937409	0.9351337
ENSMUSG00000004069	354.751	0.07006362	0.104279	0.2539537	0.7366646
ENSMUSG00000004070	341.4043	0.0151625	0.09512848	0.8102469	0.9643548
ENSMUSG00000004071	1195.689	0.07954468	0.07964281	0.1993111	0.6862639
ENSMUSG00000004085	126.0545	-0.1059034	0.16233756	0.02872358	0.390633
ENSMUSG00000004096	247.7395	0.06227753	0.10647257	0.3015213	0.7703163
ENSMUSG00000004098	9.417145	0.03173155	0.14294218	0.2398095	0.7243356
ENSMUSG00000004099	415.2187	0.1162655	0.10681904	0.06473452	0.5103744
ENSMUSG00000004100	74.36933	0.09532054	0.14914773	0.04727221	0.4614629
ENSMUSG00000004105	32.27499	-0.006506326	0.13277621	0.829186	0.9684057
ENSMUSG00000004110	5424.788	-0.1324234	0.11844779	0.03352247	0.4149163
ENSMUSG00000004113	1101.874	-0.06689725	0.11170203	0.2484407	0.7327506
ENSMUSG00000004127	42.41155	0.0297796	0.13227512	0.4046464	0.8226347
ENSMUSG00000004151	337.3703	-0.001743188	0.11009127	0.9754876	0.9962155
ENSMUSG00000004187	1278.688	0.06993875	0.09053623	0.2720244	0.7464094
ENSMUSG00000004207	7614.794	0.05730034	0.07735507	0.3495183	0.7957486
ENSMUSG00000004221	436.7048	0.00632626	0.11417059	0.9056216	0.9840431
ENSMUSG00000004231	0.1783387	-0.002104726	0.15284249	0.6948451	NA
