gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000002064	185.9772	0.000124118	0.05920691	0.9937983	0.9995253
ENSMUSG00000002068	38.51399	0.01103147	0.06937554	0.2816925	0.9458733
ENSMUSG00000002076	1.218149	-0.0004830045	0.07080781	0.825274	NA
ENSMUSG00000002083	26.59568	0.008751948	0.06667762	0.4774162	0.9833475
ENSMUSG00000002100	1.859185	0.0001987163	0.06947713	0.9650638	NA
ENSMUSG00000002102	570.7924	0.006328123	0.06050481	0.6922064	0.9945077
ENSMUSG00000002103	535.4145	-0.005613907	0.04359336	0.7443041	0.9953725
ENSMUSG00000002104	4.635908	0.005866609	0.06995049	0.2992656	NA
ENSMUSG00000002105	94.32518	0.009536316	0.06412451	0.5185279	0.9833475
ENSMUSG00000002107	3707.372	-0.0485454	0.09142914	0.01368182	0.6002293
ENSMUSG00000002108	16.32907	-0.003162998	0.06851254	0.6747289	0.9925851
ENSMUSG00000002109	79.56941	-0.0113047	0.06496886	0.4462431	0.9785223
ENSMUSG00000002111	15.22529	-0.007071494	0.06979264	0.2965566	0.9540687
ENSMUSG00000002129	400.5774	0.003303701	0.05663606	0.8456614	0.9959254
ENSMUSG00000002147	46.3019	-0.00666055	0.06664524	0.5634174	0.9863285
ENSMUSG00000002190	48.17609	-0.01908819	0.07110714	0.1745466	0.8976294
ENSMUSG00000002204	0.2354958	0.0001551115	0.0756435	0.9064236	NA
ENSMUSG00000002205	100.8241	-0.002957547	0.05859901	0.8562762	0.9967895
ENSMUSG00000002210	139.3671	-0.004081342	0.06195623	0.783398	0.9959254
ENSMUSG00000002221	296.4833	-0.001893755	0.06404562	0.8850073	0.9976529
ENSMUSG00000002222	1391.451	-0.01904334	0.06450848	0.2989319	0.9540687
ENSMUSG00000002227	60.94953	-0.001127165	0.06500029	0.9261688	0.9983069
ENSMUSG00000002228	1.974643	0.005126194	0.07077095	0.2103641	NA
ENSMUSG00000002233	36.27339	0.01740058	0.07280145	0.1011334	0.8364967
ENSMUSG00000002249	9.042166	0.01576629	0.07308573	0.06857755	NA
ENSMUSG00000002250	32.76723	-0.01728804	0.07228963	0.1233448	0.8633065
ENSMUSG00000002257	6.194023	0.009070868	0.07107647	0.1295822	NA
ENSMUSG00000002265	5048.296	0.04268075	0.08015314	0.06670316	0.8043839
ENSMUSG00000002266	29.48513	0.01415142	0.07297079	0.0583299	0.7912555
ENSMUSG00000002274	145.3694	0.004152771	0.06414052	0.7551055	0.9955018
ENSMUSG00000002279	151.2895	-0.007799269	0.06197655	0.616446	0.991194
ENSMUSG00000002280	152.2217	-0.009296956	0.06414546	0.5264057	0.9833475
ENSMUSG00000002289	16.788	-0.002844919	0.06748354	0.7593625	0.9958846
ENSMUSG00000002297	10.74735	-0.008023516	0.06915388	0.352137	0.9678929
ENSMUSG00000002307	118.9988	0.01294245	0.06483645	0.4067173	0.975772
ENSMUSG00000002308	71.82256	-0.01806429	0.07010182	0.206371	0.9156811
ENSMUSG00000002319	420.1316	0.01355356	0.06343481	0.4150358	0.975772
ENSMUSG00000002320	175.0906	0.003944972	0.05784555	0.8130173	0.9959254
ENSMUSG00000002324	46.66846	0.006922654	0.06559516	0.5860199	0.9896511
ENSMUSG00000002325	60.69986	0.01693843	0.0699568	0.215123	0.9186468
ENSMUSG00000002326	69.53922	0.0169571	0.06865941	0.2535318	0.9373433
ENSMUSG00000002329	158.086	-0.007239244	0.05673622	0.6775868	0.9925851
ENSMUSG00000002332	219.7202	0.003637138	0.06034063	0.8163266	0.9959254
ENSMUSG00000002341	1404.775	-0.004606291	0.05800874	0.7826455	0.9959254
ENSMUSG00000002342	122.3579	-0.005935153	0.06308867	0.6814717	0.9926557
ENSMUSG00000002343	102.4438	-0.004970446	0.06049571	0.7524797	0.9955018
ENSMUSG00000002345	79.94628	0.01116671	0.06329525	0.4809168	0.9833475
ENSMUSG00000002346	107.5474	-0.00876154	0.06737526	0.4482802	0.9789408
ENSMUSG00000002365	72.0459	0.003856339	0.05909129	0.8121414	0.9959254
ENSMUSG00000002372	383.3258	0.0009990143	0.04883068	0.9549212	0.9983069
ENSMUSG00000002379	229.4986	-0.007641708	0.05840553	0.653629	0.9918021
ENSMUSG00000002384	0.4733406	0.0004420913	0.07423582	0.7602755	NA
ENSMUSG00000002393	139.0002	0.02818608	0.07017373	0.1628356	0.8976294
ENSMUSG00000002395	265.4455	0.00472096	0.05690148	0.7816734	0.9959254
ENSMUSG00000002396	120.1655	0.02463514	0.07372814	0.1187723	0.8633065
ENSMUSG00000002409	144.1364	0.003673399	0.06262325	0.7981979	0.9959254
ENSMUSG00000002413	1953.154	-0.05755305	0.08796787	0.03446148	0.6986665
ENSMUSG00000002416	328.4042	-0.01265924	0.06445686	0.420622	0.975772
ENSMUSG00000002428	307.9272	-0.02247177	0.06695212	0.2325285	0.9331619
ENSMUSG00000002455	398.5307	0.006565275	0.05514693	0.7096209	0.9945077
ENSMUSG00000002458	57.40057	-0.001507475	0.06565685	0.8957193	0.9983069
ENSMUSG00000002459	140.2117	0.005319989	0.06503837	0.6771336	0.9925851
ENSMUSG00000002475	241.8077	0.01602837	0.06229833	0.3735866	0.9710376
ENSMUSG00000002477	136.9026	0.01678551	0.06624882	0.3079297	0.9557403
ENSMUSG00000002486	49.76438	0.02484623	0.07275639	0.137889	0.8817938
ENSMUSG00000002489	1439.254	0.01472872	0.05750368	0.4337781	0.9768731
ENSMUSG00000002496	737.365	0.01455948	0.05810117	0.4356763	0.977156
ENSMUSG00000002500	0.7883141	-0.0002892411	0.07092572	0.8897961	NA
ENSMUSG00000002504	109.0937	0.02581928	0.06998139	0.1758381	0.8976294
ENSMUSG00000002524	665.0645	0.01470563	0.05325015	0.4409636	0.9782461
ENSMUSG00000002546	531.0429	0.01796789	0.06142386	0.3429234	0.9656154
ENSMUSG00000002550	216.3588	0.018683	0.0643358	0.3060819	0.9551794
ENSMUSG00000002565	1.220594	-0.002453637	0.07048759	0.430209	NA
ENSMUSG00000002578	77.85085	0.0009036202	0.06766387	0.9174733	0.9983069
ENSMUSG00000002580	166.5929	-0.006457297	0.05906115	0.6972696	0.9945077
ENSMUSG00000002588	0.2215395	0	0.07553484	1	NA
ENSMUSG00000002602	275.5407	0.03605823	0.07973993	0.06424588	0.7980898
ENSMUSG00000002603	10.06844	-0.0009827423	0.06860291	0.8867972	0.9978146
ENSMUSG00000002608	129.0822	-0.004514393	0.06656804	0.6800887	0.9926557
ENSMUSG00000002617	267.5519	-0.0227993	0.07006168	0.1884643	0.9002538
ENSMUSG00000002625	494.0392	0.01832407	0.05514741	0.3540888	0.9678929
ENSMUSG00000002633	8.843805	0.00460627	0.06946069	0.4430154	NA
ENSMUSG00000002635	62.69906	0.01203357	0.06595716	0.4039881	0.975772
ENSMUSG00000002658	197.9284	0.0398421	0.08023024	0.06557978	0.8026293
ENSMUSG00000002660	165.0375	0.01183875	0.0612008	0.4875053	0.9833475
ENSMUSG00000002661	47.86344	0.004341755	0.06457153	0.738034	0.9953725
ENSMUSG00000002664	0.04310714	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000002668	3.900503	0.0002731231	0.06957283	0.9487931	NA
ENSMUSG00000002679	97.91109	-0.03544538	0.07735821	0.08555127	0.8189259
ENSMUSG00000002688	91.07424	-0.01292406	0.06617455	0.3780774	0.9734482
ENSMUSG00000002699	23.52124	0.00354052	0.06805633	0.6772855	0.9925851
ENSMUSG00000002718	414.7069	-0.004320424	0.04675251	0.8063959	0.9959254
ENSMUSG00000002728	249.0745	-0.01724825	0.06705455	0.2867152	0.948585
ENSMUSG00000002731	78.84103	0.02795395	0.07691878	0.07148272	0.8078312
ENSMUSG00000002732	10.10952	-0.007173079	0.06952812	0.3311753	0.9602468
ENSMUSG00000002733	221.4428	0.001868803	0.05265021	0.915372	0.9983069
ENSMUSG00000002741	322.7955	0.04797229	0.07866783	0.06692925	0.8057425
ENSMUSG00000002748	1194.308	-0.001851446	0.04671881	0.9159817	0.9983069
ENSMUSG00000002763	336.0054	0.01899526	0.06100043	0.3269627	0.9598604
ENSMUSG00000002767	128.1763	0.01776627	0.06528095	0.3084535	0.9557403
ENSMUSG00000002768	156.123	0.004924128	0.06111603	0.7498596	0.9953725
ENSMUSG00000002769	0.7701197	-0.0004562496	0.07140915	0.8106023	NA
ENSMUSG00000002771	33.84635	0.009846722	0.06957038	0.2805694	0.9446048
ENSMUSG00000002778	179.6874	-0.0002905456	0.05678567	0.9862044	0.9986147
ENSMUSG00000002781	105.148	-0.005968703	0.05977514	0.7132202	0.9945077
ENSMUSG00000002791	0.7608577	0.00183504	0.07134582	0.441875	NA
ENSMUSG00000002797	85.82654	0.02081031	0.07229346	0.1423596	0.8817938
ENSMUSG00000002799	174.1967	0.02087292	0.06413156	0.2770691	0.9418056
ENSMUSG00000002803	226.3609	0.007737976	0.05145162	0.6688897	0.9925851
ENSMUSG00000002804	15.59749	-0.001668222	0.06749651	0.8541045	0.9967687
ENSMUSG00000002808	652.4187	-0.002800141	0.04960811	0.8745541	0.9970857
ENSMUSG00000002812	333.6071	0.06012955	0.09050632	0.02794969	0.6853939
ENSMUSG00000002814	58.67986	0.009050186	0.06439517	0.5301263	0.9833475
ENSMUSG00000002820	113.9605	-0.007425667	0.06246081	0.6253049	0.9918021
ENSMUSG00000002825	35.11336	-0.00625796	0.06713886	0.5617613	0.9863285
ENSMUSG00000002831	58.27435	-0.07453451	0.13209367	0.0001822749	0.1335861
ENSMUSG00000002833	291.5342	0.01808307	0.06559116	0.2995717	0.9540687
ENSMUSG00000002835	24.51015	-0.003799608	0.0668787	0.7141175	0.9945077
ENSMUSG00000002844	263.3543	0.006623804	0.05349459	0.7106652	0.9945077
ENSMUSG00000002845	66.68888	-0.005173374	0.06531139	0.6785586	0.9925851
ENSMUSG00000002846	88.91024	-0.0009772569	0.05576083	0.954349	0.9983069
ENSMUSG00000002847	8.401263	-0.004478895	0.06893296	0.5303683	NA
ENSMUSG00000002870	26.31169	-0.002591645	0.0655028	0.8259683	0.9959254
ENSMUSG00000002871	137.2987	0.02470077	0.0708622	0.1689711	0.8976294
ENSMUSG00000002881	190.4668	-0.007112244	0.06241604	0.6388695	0.9918021
ENSMUSG00000002885	54.16293	0.01267594	0.06736272	0.3493292	0.9678659
ENSMUSG00000002897	38.99281	0.02013543	0.07118638	0.1719991	0.8976294
ENSMUSG00000002900	443.9551	-0.001677231	0.06240401	0.9067116	0.9983069
ENSMUSG00000002908	38.13585	-0.002255107	0.06426651	0.8616276	0.9968315
ENSMUSG00000002910	56.17339	0.003594528	0.06036718	0.8182413	0.9959254
ENSMUSG00000002930	2.840582	0.004808718	0.07026627	0.2822713	NA
ENSMUSG00000002944	5.831739	-5.317419e-05	0.06911227	0.9924072	NA
ENSMUSG00000002948	430.1837	-0.00847324	0.05687261	0.629951	0.9918021
ENSMUSG00000002949	331.6018	-0.004936138	0.05618321	0.7745614	0.9959254
ENSMUSG00000002957	1615.516	0.0006553425	0.04265016	0.9691521	0.9983069
ENSMUSG00000002963	85.94085	0.0107071	0.06624494	0.4306704	0.975772
ENSMUSG00000002968	147.0513	0.003100918	0.06053698	0.8415039	0.9959254
ENSMUSG00000002980	70.51752	0.02648707	0.07489655	0.1018153	0.8370921
ENSMUSG00000002981	1033.689	-0.004252348	0.05217193	0.8106448	0.9959254
ENSMUSG00000002983	23.9264	0.009304346	0.06633468	0.4705707	0.9833475
ENSMUSG00000002984	246.3022	0.01218363	0.06109579	0.4786204	0.9833475
ENSMUSG00000002985	5876.316	0.03049962	0.07318826	0.1272492	0.8696748
ENSMUSG00000002992	0.02967808	0.0001548251	0.07564309	0.9065953	NA
ENSMUSG00000002996	262.445	-0.002383967	0.06074587	0.8764838	0.9970857
ENSMUSG00000002997	1151.511	-0.02076249	0.06682861	0.2505816	0.9358582
ENSMUSG00000003031	267.3911	-0.005194623	0.05124143	0.7711764	0.995925
ENSMUSG00000003032	11.86911	-0.006032709	0.06910668	0.4239886	0.975772
ENSMUSG00000003033	258.6271	0.01232784	0.05590878	0.505119	0.9833475
ENSMUSG00000003037	187.0491	0.002043672	0.06549373	0.8616848	0.9968315
ENSMUSG00000003038	648.21	-0.01329855	0.05217372	0.4801607	0.9833475
ENSMUSG00000003039	341.9752	0.005014839	0.05300642	0.7774355	0.9959254
ENSMUSG00000003051	0.1704056	0.0003463859	0.07592162	0.7947649	NA
ENSMUSG00000003062	264.9576	0.01033585	0.05886066	0.5537967	0.9860059
ENSMUSG00000003068	230.6562	0.04112016	0.07353831	0.09658424	0.8330444
ENSMUSG00000003070	24.41866	0.01352503	0.0682831	0.303276	0.9540687
ENSMUSG00000003072	466.8357	0.006538674	0.05369075	0.7137628	0.9945077
ENSMUSG00000003099	351.2088	-0.01097406	0.06074363	0.5181276	0.9833475
ENSMUSG00000003119	442.8177	-0.005984927	0.06097074	0.7030544	0.9945077
ENSMUSG00000003123	67.13543	-0.000619371	0.06372372	0.9628327	0.9983069
ENSMUSG00000003131	1334.426	-0.01115238	0.04957373	0.5446522	0.9837023
ENSMUSG00000003134	563.9369	-0.01401369	0.06843573	0.2912582	0.9532028
ENSMUSG00000003135	161.5321	-0.006937073	0.05358674	0.6980792	0.9945077
ENSMUSG00000003153	1196.196	-0.005643667	0.05563102	0.746107	0.9953725
ENSMUSG00000003154	218.5568	-0.01924822	0.06455423	0.2955077	0.9540687
ENSMUSG00000003161	243.2835	0.0162566	0.06137977	0.3767729	0.9731854
ENSMUSG00000003166	827.9615	0.01047691	0.04872766	0.5661752	0.9869917
ENSMUSG00000003178	305.7423	-0.006245834	0.06274364	0.6720693	0.9925851
ENSMUSG00000003184	77.76911	-0.005007357	0.06231043	0.7347514	0.9953725
ENSMUSG00000003190	5.396609	-0.007875703	0.07033814	0.2092727	NA
ENSMUSG00000003198	55.81217	-0.02152607	0.07329812	0.1166017	0.8633065
ENSMUSG00000003199	292.5786	0.01279536	0.05634164	0.4900887	0.9833475
ENSMUSG00000003200	124.9725	-0.002626969	0.06099762	0.8630138	0.9968315
ENSMUSG00000003206	3.985796	0.004868055	0.06998016	0.3293153	NA
ENSMUSG00000003208	31.49241	0.001051054	0.06543515	0.9284877	0.9983069
ENSMUSG00000003226	2620.699	-0.05154849	0.08085459	0.05635161	0.7815417
ENSMUSG00000003227	3.804199	-0.002156667	0.06951507	0.653054	NA
ENSMUSG00000003228	94.94623	-0.002956996	0.06416795	0.8214801	0.9959254
ENSMUSG00000003233	80.99704	-0.006274158	0.06687441	0.5726009	0.988898
ENSMUSG00000003234	411.8517	0.03124969	0.07038518	0.1471286	0.8817938
ENSMUSG00000003235	349.036	0.0115579	0.0573526	0.523186	0.9833475
ENSMUSG00000003269	264.3702	0.01519841	0.06236205	0.3904642	0.9751418
ENSMUSG00000003271	18.39134	-0.01005282	0.06919575	0.3077156	0.9557403
ENSMUSG00000003273	835.9751	-0.008519438	0.05992215	0.6095644	0.9907391
ENSMUSG00000003279	1310.051	0.002977222	0.05840022	0.8559748	0.9967687
ENSMUSG00000003282	83.47117	-0.01886794	0.07101336	0.1774346	0.8976294
ENSMUSG00000003283	10.74964	-0.001799434	0.06738447	0.8460295	0.9961045
ENSMUSG00000003299	121.8615	-0.000769806	0.05570816	0.9640488	0.9983069
ENSMUSG00000003308	410.8526	0.003495047	0.05345663	0.8424048	0.9959254
ENSMUSG00000003309	2.102711	-0.001350281	0.07008308	0.6718226	NA
ENSMUSG00000003316	1862.514	0.00170567	0.04826538	0.9230601	0.9983069
ENSMUSG00000003341	1.156123	-0.0001766707	0.0719504	0.9176938	NA
ENSMUSG00000003344	338.7492	0.008190266	0.05361957	0.6498051	0.9918021
ENSMUSG00000003345	469.3055	0.008546221	0.05192505	0.6382329	0.9918021
ENSMUSG00000003346	362.1946	-0.01914481	0.06015978	0.3283353	0.9602183
ENSMUSG00000003348	54.11047	0.0139195	0.06578075	0.3663179	0.9705954
ENSMUSG00000003352	474.1731	-0.009980334	0.05641969	0.5783209	0.9892007
ENSMUSG00000003354	14.54764	0.003226531	0.06836219	0.6811906	0.9926557
ENSMUSG00000003355	1.313771	0.003649092	0.0728329	0.1884412	NA
ENSMUSG00000003360	420.286	0.0419556	0.07985251	0.0685059	0.8078312
ENSMUSG00000003363	1633.344	0.009995966	0.04964594	0.5847015	0.9892007
ENSMUSG00000003378	933.9546	-0.02898843	0.07640326	0.08505858	0.8174778
ENSMUSG00000003379	0.3163579	0.0001224698	0.07528723	0.9269087	NA
ENSMUSG00000003380	411.0472	-0.008868179	0.06283054	0.5641582	0.9863285
ENSMUSG00000003382	297.6277	0.004985352	0.05330934	0.7783168	0.9959254
ENSMUSG00000003402	283.3254	0.004849264	0.0573136	0.7746293	0.9959254
ENSMUSG00000003410	891.243	0.0028118	0.04866009	0.873849	0.9970857
ENSMUSG00000003411	192.7794	-0.005541278	0.0629506	0.7017371	0.9945077
ENSMUSG00000003418	35.77833	0.005434352	0.06835344	0.5304231	0.9833475
ENSMUSG00000003420	63.99227	0.002597116	0.0604383	0.8670221	0.9970857
ENSMUSG00000003421	170.1842	0.009200783	0.06530022	0.5040375	0.9833475
ENSMUSG00000003423	68.61015	0.003296735	0.06188073	0.8236195	0.9959254
ENSMUSG00000003429	747.6828	-0.00625582	0.0560319	0.7195951	0.9945077
ENSMUSG00000003435	618.9509	0.07199723	0.08932281	0.02537867	0.6690219
ENSMUSG00000003436	6.358454	5.710738e-05	0.06900441	0.9922459	NA
ENSMUSG00000003437	286.9861	0.02421184	0.07413853	0.1084131	0.8534209
ENSMUSG00000003438	92.48168	0.006360851	0.06260375	0.668787	0.9925851
ENSMUSG00000003444	61.75475	-0.009403309	0.06353656	0.5338009	0.9833475
ENSMUSG00000003452	650.7463	-0.0179901	0.06330545	0.3274897	0.9602183
ENSMUSG00000003458	294.1268	0.005421182	0.05029878	0.7618498	0.9958846
ENSMUSG00000003464	418.3709	-0.01452704	0.05962251	0.4284287	0.975772
ENSMUSG00000003469	1656.489	-0.001719662	0.05632898	0.9192275	0.9983069
ENSMUSG00000003476	11.76458	0.007375099	0.06945302	0.3356942	0.9625175
ENSMUSG00000003477	9.85918	0.001450903	0.06860469	0.8348153	0.9959254
ENSMUSG00000003484	0.6449523	0.0004696617	0.07217606	0.7832491	NA
ENSMUSG00000003500	181.1775	0.007894492	0.06207551	0.6114635	0.9907391
ENSMUSG00000003518	790.4603	0.01372874	0.05815618	0.4570037	0.9833475
ENSMUSG00000003526	124.873	-0.01087634	0.06536737	0.4493109	0.9796624
ENSMUSG00000003527	125.2815	0.00691533	0.05603195	0.6929908	0.9945077
ENSMUSG00000003528	177.4125	0.0189085	0.06487802	0.2968287	0.9540687
ENSMUSG00000003531	125.3115	0.01719969	0.06713641	0.2857255	0.9483931
ENSMUSG00000003534	396.4631	0.007604237	0.05424857	0.6708887	0.9925851
ENSMUSG00000003541	34.49161	-0.007413372	0.06805026	0.4603156	0.9833475
ENSMUSG00000003545	48.47074	0.002919193	0.06318773	0.8333673	0.9959254
ENSMUSG00000003546	86.25623	0.01940659	0.07002006	0.2034835	0.9126711
ENSMUSG00000003549	87.05744	-0.0155917	0.06891648	0.2580554	0.9407565
ENSMUSG00000003555	0.05645274	0.000335669	0.0760036	0.8001814	NA
ENSMUSG00000003559	77.93221	0.0286772	0.07313695	0.1305106	0.8728668
ENSMUSG00000003573	30.97189	0.00482985	0.06554907	0.6913135	0.9945077
ENSMUSG00000003575	833.9105	-0.005840357	0.06458355	0.6607541	0.9925851
ENSMUSG00000003581	126.841	0.04269336	0.08150191	0.05906798	0.791842
ENSMUSG00000003585	142.7753	0.008168345	0.06418846	0.5672898	0.9872442
ENSMUSG00000003604	34.69199	0.0002882485	0.06743131	0.974665	0.9983069
ENSMUSG00000003617	106.2684	0.006695734	0.06376178	0.6365557	0.9918021
ENSMUSG00000003623	278.1124	-0.01031426	0.0586198	0.5560733	0.9860567
ENSMUSG00000003644	86.18054	0.02814464	0.07236075	0.1405873	0.8817938
ENSMUSG00000003657	97.19201	0.01385935	0.07189075	0.108787	0.8539969
ENSMUSG00000003660	1630.354	-0.009955327	0.0507182	0.587235	0.9896511
ENSMUSG00000003662	295.625	0.07336316	0.10044675	0.01129626	0.5890156
ENSMUSG00000003665	9.656639	0.005213952	0.06877636	0.5031817	0.9833475
ENSMUSG00000003680	79.98208	0.01011545	0.06189653	0.5333087	0.9833475
ENSMUSG00000003721	247.1712	-0.005916398	0.05970821	0.7159395	0.9945077
ENSMUSG00000003731	591.7436	-0.005885523	0.05723511	0.7305395	0.9945077
ENSMUSG00000003746	874.132	-0.03340285	0.06409712	0.1521637	0.8817938
ENSMUSG00000003752	56.95992	0.007946858	0.06683553	0.5010396	0.9833475
ENSMUSG00000003762	88.69944	0.01403948	0.0677277	0.3144046	0.9564488
ENSMUSG00000003778	633.6757	-0.001615951	0.05553342	0.924885	0.9983069
ENSMUSG00000003779	4.971597	0.0005700674	0.06937272	0.9068263	NA
ENSMUSG00000003808	180.1785	0.009329353	0.06008949	0.5788111	0.9892007
ENSMUSG00000003809	166.9085	0.003024457	0.05885514	0.8522464	0.9967687
ENSMUSG00000003810	541.1763	-0.004584734	0.06416609	0.7317394	0.9947721
ENSMUSG00000003812	29.06447	-0.007849985	0.06823139	0.4322484	0.975772
ENSMUSG00000003813	227.6114	0.01527091	0.06288493	0.3833062	0.9751418
ENSMUSG00000003814	1386.599	0.03106493	0.07487425	0.1090561	0.8550385
ENSMUSG00000003824	6.738256	0.002789027	0.06931345	0.6157747	NA
ENSMUSG00000003847	893.2672	-0.04284771	0.08778275	0.01847985	0.6358009
ENSMUSG00000003848	101.2322	0.009123583	0.0645163	0.5249733	0.9833475
ENSMUSG00000003849	31.67793	-0.007351268	0.06745705	0.4967703	0.9833475
ENSMUSG00000003863	493.3359	0.01128032	0.05332819	0.5423689	0.9837023
ENSMUSG00000003865	84.89101	-0.02062172	0.06812504	0.2333514	0.9334812
ENSMUSG00000003868	108.157	0.008054872	0.06210423	0.6048261	0.9907391
ENSMUSG00000003872	145.4226	-0.00605431	0.05945242	0.711738	0.9945077
ENSMUSG00000003873	73.3841	0.02310914	0.07057147	0.178784	0.8976294
ENSMUSG00000003882	2.658335	-0.003730685	0.07047703	0.3116755	NA
ENSMUSG00000003923	207.7524	0.005449785	0.06501167	0.67109	0.9925851
ENSMUSG00000003929	259.1027	-0.04661555	0.08022151	0.06388057	0.7980898
ENSMUSG00000003934	906.2326	0.03510085	0.068951	0.1339638	0.8752296
ENSMUSG00000003948	1074.312	-0.02070032	0.06190827	0.2942436	0.9540687
ENSMUSG00000003949	757.8803	-0.02045984	0.07055273	0.1872483	0.9000638
ENSMUSG00000003955	84.16674	0.006937472	0.06239274	0.6465324	0.9918021
ENSMUSG00000003970	1341.728	0.004174081	0.05552952	0.8093392	0.9959254
ENSMUSG00000003974	1417.21	-0.1475364	0.09966562	0.00198932	0.3910414
ENSMUSG00000003992	655.5782	-0.008881121	0.04961979	0.6250666	0.9918021
ENSMUSG00000004018	68.31126	0.01117295	0.06582595	0.4295137	0.975772
ENSMUSG00000004031	416.5806	-0.02422476	0.06175049	0.2459776	0.9345905
ENSMUSG00000004032	528.006	-0.01406245	0.06533708	0.3723373	0.9710376
ENSMUSG00000004035	83.44047	0.0008840614	0.06170734	0.9520982	0.9983069
ENSMUSG00000004038	0.04345354	-0.0002856722	0.07590594	0.8289884	NA
ENSMUSG00000004040	355.3451	0.04084802	0.07289357	0.09917405	0.834557
ENSMUSG00000004043	14.58432	0.00567156	0.06789927	0.5504525	0.9848845
ENSMUSG00000004044	83.21937	0.02113472	0.0680709	0.2299772	0.9322443
ENSMUSG00000004054	166.6291	0.005061604	0.05146796	0.7766659	0.9959254
ENSMUSG00000004056	569.9804	-0.002319162	0.05543413	0.8926838	0.9983069
ENSMUSG00000004069	354.751	0.01238489	0.05812523	0.4946086	0.9833475
ENSMUSG00000004070	341.4043	0.02975571	0.06622971	0.1764831	0.8976294
ENSMUSG00000004071	1195.689	0.009775645	0.04413272	0.5760662	0.9892007
ENSMUSG00000004085	126.0545	-0.02316362	0.07531986	0.07198643	0.8078312
ENSMUSG00000004096	247.7395	-0.009191925	0.05762655	0.6003268	0.9905995
ENSMUSG00000004098	9.417145	0.006249334	0.06935531	0.3827937	0.9751418
ENSMUSG00000004099	415.2187	0.02385129	0.06519209	0.2341757	0.9338031
ENSMUSG00000004100	74.36933	0.009145285	0.06668524	0.4637071	0.9833475
ENSMUSG00000004105	32.27499	-0.01627839	0.07342523	0.06063097	0.7919027
ENSMUSG00000004110	5424.788	-0.02401461	0.06794238	0.2091321	0.9174882
ENSMUSG00000004113	1101.874	0.009626782	0.06049767	0.56478	0.9864033
ENSMUSG00000004127	42.41155	0.009666925	0.06908226	0.322774	0.9584649
ENSMUSG00000004151	337.3703	-0.006203563	0.0594951	0.7051012	0.9945077
